IB connected 127.0.0.1:4002 (PAPER)  accounts=['DUQ159823']  serverVersion=178
Error 10090, reqId 85: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=900383305, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7620.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07620000', tradingClass='SPXW')
Error 10197, reqId 131: No market data during competing live session, contract: Option(conId=907464552, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7740.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07740000', tradingClass='SPXW')
Error 10197, reqId 150: No market data during competing live session, contract: Option(conId=907861189, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7785.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07785000', tradingClass='SPXW')
Error 10197, reqId 122: No market data during competing live session, contract: Option(conId=907464509, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7715.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07715000', tradingClass='SPXW')
Error 10197, reqId 117: No market data during competing live session, contract: Option(conId=907464546, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7705.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07705000', tradingClass='SPXW')
Error 10197, reqId 177: No market data during competing live session, contract: Option(conId=907862088, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7840.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07840000', tradingClass='SPXW')
Error 10197, reqId 94: No market data during competing live session, contract: Option(conId=907121138, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7645.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07645000', tradingClass='SPXW')
Error 10197, reqId 144: No market data during competing live session, contract: Option(conId=907464522, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7770.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07770000', tradingClass='SPXW')
Error 10197, reqId 157: No market data during competing live session, contract: Option(conId=907861947, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7805.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07805000', tradingClass='SPXW')
Error 10197, reqId 130: No market data during competing live session, contract: Option(conId=907860995, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7735.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07735000', tradingClass='SPXW')
Error 10197, reqId 107: No market data during competing live session, contract: Option(conId=900383414, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7680.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07680000', tradingClass='SPXW')
Error 10197, reqId 91: No market data during competing live session, contract: Option(conId=900383354, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7640.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07640000', tradingClass='SPXW')
Error 10197, reqId 90: No market data during competing live session, contract: Option(conId=907121104, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7635.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07635000', tradingClass='SPXW')
Error 10197, reqId 115: No market data during competing live session, contract: Option(conId=897222479, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7700.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07700000', tradingClass='SPXW')
Error 10197, reqId 109: No market data during competing live session, contract: Option(conId=907464539, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7685.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07685000', tradingClass='SPXW')
Error 10197, reqId 143: No market data during competing live session, contract: Option(conId=907464566, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7770.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07770000', tradingClass='SPXW')
Error 10197, reqId 185: No market data during competing live session, contract: Option(conId=900383325, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7630.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07630000', tradingClass='SPXW')
Error 10197, reqId 100: No market data during competing live session, contract: Option(conId=900383116, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7660.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07660000', tradingClass='SPXW')
Error 10197, reqId 136: No market data during competing live session, contract: Option(conId=898728019, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7750.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07750000', tradingClass='SPXW')
Error 10197, reqId 152: No market data during competing live session, contract: Option(conId=907464529, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7790.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07790000', tradingClass='SPXW')
Error 10197, reqId 184: No market data during competing live session, contract: Option(conId=897221989, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7625.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07625000', tradingClass='SPXW')
Error 10197, reqId 132: No market data during competing live session, contract: Option(conId=907464512, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7740.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07740000', tradingClass='SPXW')
Error 10197, reqId 120: No market data during competing live session, contract: Option(conId=900713988, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7710.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07710000', tradingClass='SPXW')
Error 10197, reqId 106: No market data during competing live session, contract: Option(conId=897222001, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7675.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07675000', tradingClass='SPXW')
Error 10197, reqId 183: No market data during competing live session, contract: Option(conId=897222456, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7625.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07625000', tradingClass='SPXW')
Error 10197, reqId 117: No market data during competing live session, contract: Option(conId=907464546, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7705.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07705000', tradingClass='SPXW')
Error 10197, reqId 136: No market data during competing live session, contract: Option(conId=898728019, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7750.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07750000', tradingClass='SPXW')
Error 10197, reqId 127: No market data during competing live session, contract: Option(conId=907121807, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7730.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07730000', tradingClass='SPXW')
Error 10197, reqId 151: No market data during competing live session, contract: Option(conId=907464572, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7790.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07790000', tradingClass='SPXW')
Error 10197, reqId 97: No market data during competing live session, contract: Option(conId=907121752, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7655.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07655000', tradingClass='SPXW')
Error 10197, reqId 138: No market data during competing live session, contract: Option(conId=907861088, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7755.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07755000', tradingClass='SPXW')
Error 10197, reqId 116: No market data during competing live session, contract: Option(conId=897222011, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7700.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07700000', tradingClass='SPXW')
Error 10197, reqId 134: No market data during competing live session, contract: Option(conId=907861040, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7745.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07745000', tradingClass='SPXW')
Error 10197, reqId 86: No market data during competing live session, contract: Option(conId=900383060, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7620.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07620000', tradingClass='SPXW')
Error 10197, reqId 98: No market data during competing live session, contract: Option(conId=907121178, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7655.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07655000', tradingClass='SPXW')
Error 10197, reqId 131: No market data during competing live session, contract: Option(conId=907464552, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7740.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07740000', tradingClass='SPXW')
Error 10197, reqId 143: No market data during competing live session, contract: Option(conId=907464566, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7770.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07770000', tradingClass='SPXW')
Error 10197, reqId 120: No market data during competing live session, contract: Option(conId=900713988, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7710.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07710000', tradingClass='SPXW')
Error 10197, reqId 128: No market data during competing live session, contract: Option(conId=907121236, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7730.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07730000', tradingClass='SPXW')
Error 10197, reqId 107: No market data during competing live session, contract: Option(conId=900383414, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7680.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07680000', tradingClass='SPXW')
Error 10197, reqId 166: No market data during competing live session, contract: Option(conId=898728085, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7825.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07825000', tradingClass='SPXW')
Error 10197, reqId 85: No market data during competing live session, contract: Option(conId=900383305, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7620.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07620000', tradingClass='SPXW')
Error 10197, reqId 124: No market data during competing live session, contract: Option(conId=900713995, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7720.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07720000', tradingClass='SPXW')
